   3203.534  1.79645E+16
   3203.539  1.80908E+16
   3203.544  1.82012E+16
   3203.564  1.85006E+16
   3203.584  1.86633E+16
   3203.604  1.87573E+16
   3203.613  1.87847E+16
   3203.624  1.88100E+16
   3203.635  1.88327E+16
   3203.657  1.88827E+16
   3203.701  1.89417E+16
   3203.745  1.89692E+16
   3203.833  1.89934E+16
   3203.921  1.89985E+16
   3203.974  1.89954E+16
   3204.009  1.89906E+16
   3204.043  1.89853E+16
   3204.112  1.89853E+16
   3204.142  1.89828E+16
   3204.196  1.89724E+16
   3204.223  1.89630E+16
   3204.250  1.89485E+16
   3204.276  1.89230E+16
   3204.303  1.88629E+16
   3204.330  1.86252E+16
   3204.357  1.82154E+16
   3204.384  1.84338E+16
   3204.389  1.84523E+16
   3204.411  1.80825E+16
   3204.420  1.77668E+16
   3204.424  1.76303E+16
   3204.432  1.73771E+16
   3204.440  1.73258E+16
   3204.460  1.79551E+16
   3204.480  1.85417E+16
   3204.500  1.87098E+16
   3204.520  1.87628E+16
   3204.540  1.87746E+16
   3204.560  1.87647E+16
   3204.600  1.86873E+16
   3204.615  1.86215E+16
   3204.640  1.83677E+16
   3204.665  1.80091E+16
   3204.690  1.81775E+16
   3204.715  1.81984E+16
   3204.727  1.80972E+16
   3204.732  1.80477E+16
   3204.736  1.80111E+16
   3204.740  1.79752E+16
   3204.747  1.79106E+16
   3204.767  1.77625E+16
   3204.798  1.75842E+16
   3204.829  1.79230E+16
   3204.860  1.82930E+16
   3204.891  1.85053E+16
   3204.922  1.86325E+16
   3204.953  1.87173E+16
   3204.984  1.87777E+16
   3205.034  1.88423E+16
   3205.046  1.88528E+16
   3205.058  1.88617E+16
   3205.062  1.88642E+16
   3205.065  1.88661E+16
   3205.082  1.88721E+16
   3205.102  1.88651E+16
   3205.139  1.87966E+16
   3205.176  1.89085E+16
   3205.213  1.89356E+16
   3205.234  1.89087E+16
   3205.250  1.88517E+16
   3205.265  1.88089E+16
   3205.296  1.89309E+16
   3205.326  1.89841E+16
   3205.357  1.90001E+16
   3205.372  1.90050E+16
   3205.419  1.90158E+16
   3205.440  1.90190E+16
   3205.465  1.90220E+16
   3205.558  1.90336E+16
   3205.652  1.90344E+16
   3205.676  1.90289E+16
   3205.693  1.90255E+16
   3205.700  1.90248E+16
   3205.720  1.90259E+16
   3205.748  1.90179E+16
   3205.775  1.89575E+16
   3205.803  1.88346E+16
   3205.831  1.89501E+16
   3205.858  1.90020E+16
   3205.886  1.90008E+16
   3205.913  1.89820E+16
   3205.941  1.89382E+16
   3205.969  1.88229E+16
   3205.996  1.83558E+16
   3206.010  1.77684E+16
   3206.017  1.74205E+16
   3206.024  1.71697E+16
   3206.030  1.70796E+16
   3206.050  1.77608E+16
   3206.070  1.85287E+16
   3206.090  1.87851E+16
   3206.110  1.88757E+16
   3206.130  1.89112E+16
   3206.150  1.89230E+16
   3206.173  1.89199E+16
   3206.190  1.89091E+16
   3206.207  1.88922E+16
   3206.241  1.88405E+16
   3206.274  1.87454E+16
   3206.292  1.86663E+16
   3206.308  1.85820E+16
   3206.324  1.85292E+16
   3206.356  1.86722E+16
   3206.387  1.88042E+16
   3206.419  1.88843E+16
   3206.451  1.89364E+16
   3206.514  1.89973E+16
   3206.578  1.90299E+16
   3206.705  1.90616E+16
   3206.832  1.90753E+16
   3206.873  1.90775E+16
   3206.959  1.90761E+16
   3207.002  1.90608E+16
   3207.023  1.90315E+16
   3207.045  1.90038E+16
   3207.066  1.90329E+16
   3207.088  1.90635E+16
   3207.109  1.90759E+16
   3207.131  1.90817E+16
   3207.152  1.90850E+16
   3207.170  1.90867E+16
   3207.195  1.90884E+16
   3207.281  1.90909E+16
   3207.393  1.90551E+16
   3207.505  1.90934E+16
   3207.616  1.90942E+16
   3207.839  1.90930E+16
   3208.074  1.90895E+16
   3208.180  1.90867E+16
   3208.286  1.90820E+16
   3208.338  1.90776E+16
   3208.391  1.90678E+16
   3208.418  1.90559E+16
   3208.444  1.90269E+16
   3208.471  1.89280E+16
   3208.497  1.87720E+16
   3208.523  1.89257E+16
   3208.550  1.90222E+16
   3208.576  1.90488E+16
   3208.597  1.90569E+16
   3208.603  1.90582E+16
   3208.655  1.90627E+16
   3208.679  1.90624E+16
   3208.720  1.90602E+16
   3208.761  1.90557E+16
   3208.802  1.90477E+16
   3208.843  1.90289E+16
   3208.864  1.90056E+16
   3208.884  1.89475E+16
   3208.905  1.87651E+16
   3208.925  1.85817E+16
   3208.946  1.87599E+16
   3208.966  1.89370E+16
   3208.987  1.89897E+16
   3209.007  1.90074E+16
   3209.048  1.90139E+16
   3209.089  1.90074E+16
   3209.130  1.89928E+16
   3209.154  1.89792E+16
   3209.183  1.89535E+16
   3209.212  1.88981E+16
   3209.241  1.86696E+16
   3209.270  1.81912E+16
   3209.299  1.85801E+16
   3209.328  1.86974E+16
   3209.341  1.86639E+16
   3209.352  1.86123E+16
   3209.356  1.85869E+16
   3209.372  1.84649E+16
   3209.378  1.84115E+16
   3209.386  1.83384E+16
   3209.392  1.82917E+16
   3209.398  1.82629E+16
   3209.418  1.83139E+16
   3209.438  1.83446E+16
   3209.448  1.82917E+16
   3209.478  1.75021E+16
   3209.508  1.60273E+16
   3209.538  1.75767E+16
   3209.568  1.84970E+16
   3209.586  1.86615E+16
   3209.590  1.86870E+16
   3209.598  1.87235E+16
   3209.606  1.87516E+16
   3209.616  1.87788E+16
   3209.624  1.87955E+16
   3209.626  1.87989E+16
   3209.636  1.88139E+16
   3209.656  1.88332E+16
   3209.660  1.88357E+16
   3209.696  1.88410E+16
   3209.711  1.88353E+16
   3209.732  1.88184E+16
   3209.740  1.88082E+16
   3209.768  1.87348E+16
   3209.796  1.83975E+16
   3209.805  1.81261E+16
   3209.825  1.76543E+16
   3209.845  1.80775E+16
   3209.865  1.85078E+16
   3209.905  1.85569E+16
   3209.945  1.83815E+16
   3209.985  1.79635E+16
   3210.025  1.69326E+16
   3210.027  1.68375E+16
   3210.065  1.34512E+16
   3210.103  8.67267E+15
   3210.141  1.33857E+16
   3210.179  1.65048E+16
   3210.207  1.66045E+16
   3210.213  1.64410E+16
   3210.217  1.63338E+16
   3210.219  1.62399E+16
   3210.226  1.60245E+16
   3210.233  1.59683E+16
   3210.253  1.67995E+16
   3210.273  1.77106E+16
   3210.293  1.80928E+16
   3210.313  1.82946E+16
   3210.333  1.84068E+16
   3210.353  1.84744E+16
   3210.373  1.85150E+16
   3210.413  1.85388E+16
   3210.453  1.84716E+16
   3210.493  1.80518E+16
   3210.518  1.68436E+16
   3210.528  1.62235E+16
   3210.533  1.60368E+16
   3210.538  1.59353E+16
   3210.558  1.68292E+16
   3210.578  1.78902E+16
   3210.598  1.82541E+16
   3210.618  1.83794E+16
   3210.638  1.84235E+16
   3210.658  1.84321E+16
   3210.698  1.83964E+16
   3210.738  1.83140E+16
   3210.778  1.81835E+16
   3210.818  1.79811E+16
   3210.835  1.78795E+16
   3210.858  1.76982E+16
   3210.882  1.74447E+16
   3210.906  1.70494E+16
   3210.929  1.65489E+16
   3210.938  1.63617E+16
   3210.949  1.61853E+16
   3210.953  1.61424E+16
   3210.968  1.62418E+16
   3210.989  1.66375E+16
   3211.009  1.69754E+16
   3211.029  1.72105E+16
   3211.049  1.73439E+16
   3211.069  1.74092E+16
   3211.089  1.74234E+16
   3211.109  1.73923E+16
   3211.129  1.73151E+16
   3211.149  1.71859E+16
   3211.169  1.69912E+16
   3211.189  1.67099E+16
   3211.209  1.63503E+16
   3211.229  1.58472E+16
   3211.249  1.51073E+16
   3211.269  1.40909E+16
   3211.289  1.26976E+16
   3211.309  1.08474E+16
   3211.329  8.69669E+15
   3211.349  7.07904E+15
   3211.352  6.98455E+15
   3211.367  6.74041E+15
   3211.369  6.73062E+15
   3211.372  6.72707E+15
   3211.392  6.98448E+15
   3211.412  8.42290E+15
   3211.432  1.05735E+16
   3211.452  1.24959E+16
   3211.472  1.39781E+16
   3211.492  1.50734E+16
   3211.512  1.58779E+16
   3211.532  1.64351E+16
   3211.552  1.68557E+16
   3211.572  1.71855E+16
   3211.592  1.74263E+16
   3211.612  1.76032E+16
   3211.632  1.77290E+16
   3211.652  1.78111E+16
   3211.672  1.78469E+16
   3211.692  1.78246E+16
   3211.712  1.77155E+16
   3211.732  1.74442E+16
   3211.737  1.73655E+16
   3211.750  1.71605E+16
   3211.752  1.71453E+16
   3211.755  1.71344E+16
   3211.757  1.71348E+16
   3211.777  1.74837E+16
   3211.797  1.78686E+16
   3211.817  1.81120E+16
   3211.837  1.82718E+16
   3211.857  1.83746E+16
   3211.877  1.84423E+16
   3211.917  1.84977E+16
   3211.957  1.83546E+16
   3211.984  1.77387E+16
   3211.991  1.75173E+16
   3211.997  1.73172E+16
   3212.004  1.72361E+16
   3212.024  1.77693E+16
   3212.044  1.83447E+16
   3212.064  1.85567E+16
   3212.084  1.86424E+16
   3212.087  1.86500E+16
   3212.104  1.86788E+16
   3212.121  1.86953E+16
   3212.155  1.87372E+16
   3212.224  1.87543E+16
   3212.292  1.87264E+16
   3212.299  1.87208E+16
   3212.330  1.86826E+16
   3212.360  1.86055E+16
   3212.391  1.83882E+16
   3212.402  1.82336E+16
   3212.422  1.79908E+16
   3212.442  1.81486E+16
   3212.462  1.83105E+16
   3212.502  1.82566E+16
   3212.542  1.79329E+16
   3212.560  1.77088E+16
   3212.582  1.72534E+16
   3212.605  1.68975E+16
   3212.628  1.71711E+16
   3212.641  1.74077E+16
   3212.650  1.75162E+16
   3212.660  1.76082E+16
   3212.680  1.77732E+16
   3212.720  1.78515E+16
   3212.760  1.76002E+16
   3212.783  1.72684E+16
   3212.797  1.70423E+16
   3212.800  1.70106E+16
   3212.803  1.69756E+16
   3212.823  1.69377E+16
   3212.843  1.68221E+16
   3212.863  1.63910E+16
   3212.883  1.54232E+16
   3212.892  1.46686E+16
   3212.894  1.44729E+16
   3212.903  1.34806E+16
   3212.914  1.15840E+16
   3212.923  1.00026E+16
   3212.925  9.72259E+15
   3212.934  8.67605E+15
   3212.945  8.24445E+15
   3212.965  9.85973E+15
   3212.985  1.36810E+16
   3213.005  1.58675E+16
   3213.025  1.69320E+16
   3213.045  1.75196E+16
   3213.065  1.78643E+16
   3213.085  1.81047E+16
   3213.105  1.82656E+16
   3213.125  1.83780E+16
   3213.145  1.84593E+16
   3213.185  1.85644E+16
   3213.225  1.86232E+16
   3213.265  1.86530E+16
   3213.305  1.86583E+16
   3213.345  1.86278E+16
   3213.385  1.84685E+16
   3213.412  1.79167E+16
   3213.426  1.74251E+16
   3213.439  1.71028E+16
   3213.466  1.78938E+16
   3213.493  1.84150E+16
   3213.495  1.84326E+16
   3213.520  1.85092E+16
   3213.544  1.85158E+16
   3213.568  1.85294E+16
   3213.617  1.85135E+16
   3213.666  1.84469E+16
   3213.690  1.83974E+16
   3213.715  1.83340E+16
   3213.739  1.82489E+16
   3213.764  1.81207E+16
   3213.788  1.78809E+16
   3213.795  1.77530E+16
   3213.812  1.72548E+16
   3213.830  1.68363E+16
   3213.865  1.74286E+16
   3213.900  1.74305E+16
   3213.936  1.71154E+16
   3213.958  1.67955E+16
   3213.971  1.65793E+16
   3213.984  1.63646E+16
   3213.998  1.61688E+16
   3214.002  1.61044E+16
   3214.010  1.59728E+16
   3214.018  1.58135E+16
   3214.027  1.55881E+16
   3214.038  1.52685E+16
   3214.049  1.49610E+16
   3214.071  1.43599E+16
   3214.093  1.35390E+16
   3214.115  1.24123E+16
   3214.137  1.10627E+16
   3214.159  9.56585E+15
   3214.169  8.92781E+15
   3214.181  8.20973E+15
   3214.203  7.12304E+15
   3214.237  6.59030E+15
   3214.271  7.12290E+15
   3214.305  8.92822E+15
   3214.340  1.12233E+16
   3214.374  1.32318E+16
   3214.408  1.46778E+16
   3214.417  1.49872E+16
   3214.442  1.57064E+16
   3214.467  1.62419E+16
   3214.492  1.66482E+16
   3214.517  1.69897E+16
   3214.542  1.72612E+16
   3214.567  1.74719E+16
   3214.592  1.76380E+16
   3214.616  1.77685E+16
   3214.641  1.78719E+16
   3214.666  1.79523E+16
   3214.691  1.80161E+16
   3214.716  1.80560E+16
   3214.741  1.80709E+16
   3214.766  1.80575E+16
   3214.791  1.80083E+16
   3214.816  1.79094E+16
   3214.841  1.77472E+16
   3214.865  1.74824E+16
   3214.890  1.70133E+16
   3214.892  1.69817E+16
   3214.915  1.62291E+16
   3214.924  1.58975E+16
   3214.934  1.54931E+16
   3214.939  1.53668E+16
   3214.954  1.52749E+16
   3214.958  1.52948E+16
   3214.970  1.54057E+16
   3214.974  1.54540E+16
   3214.990  1.56654E+16
   3215.010  1.63479E+16
   3215.030  1.70211E+16
   3215.070  1.77983E+16
   3215.110  1.81954E+16
   3215.150  1.84121E+16
   3215.190  1.85419E+16
   3215.230  1.86236E+16
   3215.270  1.86747E+16
   3215.310  1.87018E+16
   3215.350  1.87035E+16
   3215.390  1.86675E+16
   3215.398  1.86540E+16
   3215.430  1.85503E+16
   3215.463  1.83228E+16
   3215.483  1.81157E+16
   3215.488  1.80678E+16
   3215.495  1.79975E+16
   3215.503  1.79734E+16
   3215.523  1.81794E+16
   3215.543  1.84286E+16
   3215.563  1.85553E+16
   3215.569  1.85805E+16
   3215.577  1.86058E+16
   3215.583  1.86206E+16
   3215.589  1.86312E+16
   3215.609  1.86318E+16
   3215.628  1.85397E+16
   3215.649  1.81132E+16
   3215.670  1.73733E+16
   3215.675  1.72229E+16
   3215.686  1.70179E+16
   3215.691  1.70181E+16
   3215.695  1.70394E+16
   3215.715  1.77980E+16
   3215.735  1.84879E+16
   3215.755  1.87343E+16
   3215.775  1.88241E+16
   3215.795  1.88687E+16
   3215.815  1.88953E+16
   3215.855  1.89261E+16
   3215.935  1.89550E+16
   3215.998  1.89653E+16
   3216.015  1.89668E+16
   3216.095  1.89633E+16
   3216.144  1.89412E+16
   3216.169  1.89101E+16
   3216.193  1.88765E+16
   3216.218  1.89126E+16
   3216.242  1.89463E+16
   3216.266  1.89635E+16
   3216.291  1.89736E+16
   3216.335  1.89830E+16
   3216.340  1.89836E+16
   3216.437  1.89860E+16
   3216.539  1.89613E+16
   3216.590  1.89586E+16
   3216.641  1.89372E+16
   3216.692  1.88957E+16
   3216.723  1.88507E+16
   3216.734  1.88284E+16
   3216.743  1.88084E+16
   3216.762  1.87626E+16
   3216.767  1.87534E+16
   3216.801  1.86928E+16
   3216.834  1.85562E+16
   3216.867  1.83886E+16
   3216.900  1.85663E+16
   3216.933  1.87188E+16
   3216.967  1.88078E+16
   3217.000  1.88636E+16
   3217.066  1.89241E+16
   3217.133  1.89505E+16
   3217.199  1.89578E+16
   3217.265  1.89466E+16
   3217.299  1.89297E+16
   3217.332  1.88977E+16
   3217.365  1.88327E+16
   3217.398  1.86777E+16
   3217.431  1.81463E+16
   3217.444  1.76499E+16
   3217.465  1.57718E+16
   3217.485  1.43104E+16
   3217.506  1.57694E+16
   3217.526  1.76444E+16
   3217.547  1.83443E+16
   3217.567  1.86244E+16
   3217.588  1.87519E+16
   3217.608  1.88188E+16
   3217.629  1.88562E+16
   3217.649  1.88770E+16
   3217.690  1.88894E+16
   3217.719  1.88800E+16
   3217.731  1.88701E+16
   3217.745  1.88528E+16
   3217.772  1.87800E+16
   3217.799  1.84960E+16
   3217.826  1.80511E+16
   3217.853  1.83522E+16
   3217.880  1.84388E+16
   3217.885  1.84066E+16
   3217.906  1.81098E+16
   3217.909  1.80504E+16
   3217.933  1.70765E+16
   3217.958  1.40150E+16
   3217.963  1.31633E+16
   3217.982  1.13780E+16
   3218.003  1.29551E+16
   3218.023  1.50516E+16
   3218.042  1.54191E+16
   3218.062  1.66676E+16
   3218.082  1.78353E+16
   3218.102  1.82746E+16
   3218.122  1.84315E+16
   3218.142  1.84789E+16
   3218.162  1.84626E+16
   3218.182  1.83885E+16
   3218.202  1.82393E+16
   3218.222  1.79751E+16
   3218.242  1.75349E+16
   3218.262  1.66665E+16
   3218.282  1.48721E+16
   3218.302  1.15253E+16
   3218.322  9.65378E+15
   3218.343  1.14282E+16
   3218.363  1.47974E+16
   3218.383  1.66514E+16
   3218.403  1.75587E+16
   3218.423  1.80293E+16
   3218.443  1.83297E+16
   3218.463  1.85133E+16
   3218.483  1.86325E+16
   3218.503  1.87144E+16
   3218.543  1.88171E+16
   3218.583  1.88764E+16
   3218.623  1.89134E+16
   3218.703  1.89538E+16
   3218.783  1.89714E+16
   3218.863  1.89747E+16
   3218.943  1.89611E+16
   3218.983  1.89423E+16
   3219.023  1.89057E+16
   3219.063  1.88265E+16
   3219.104  1.86123E+16
   3219.144  1.76762E+16
   3219.173  1.45860E+16
   3219.183  1.33707E+16
   3219.194  1.28365E+16
   3219.214  1.44705E+16
   3219.234  1.69463E+16
   3219.254  1.80554E+16
   3219.274  1.84971E+16
   3219.294  1.86919E+16
   3219.314  1.87958E+16
   3219.334  1.88578E+16
   3219.354  1.88976E+16
   3219.394  1.89440E+16
   3219.434  1.89688E+16
   3219.474  1.89833E+16
   3219.554  1.89979E+16
   3219.634  1.90030E+16
   3219.714  1.90024E+16
   3219.794  1.89957E+16
   3219.834  1.89885E+16
   3219.874  1.89760E+16
   3219.915  1.89517E+16
   3219.955  1.88936E+16
   3219.995  1.86761E+16
   3220.019  1.80342E+16
   3220.030  1.75127E+16
   3220.034  1.72732E+16
   3220.050  1.67636E+16
   3220.070  1.75077E+16
   3220.090  1.83944E+16
   3220.110  1.87072E+16
   3220.130  1.88224E+16
   3220.150  1.88732E+16
   3220.170  1.88979E+16
   3220.210  1.89139E+16
   3220.250  1.89086E+16
   3220.290  1.88894E+16
   3220.330  1.88551E+16
   3220.370  1.87994E+16
   3220.389  1.87626E+16
   3220.410  1.87073E+16
   3220.420  1.86779E+16
   3220.450  1.85459E+16
   3220.481  1.83214E+16
   3220.512  1.80875E+16
   3220.543  1.82922E+16
   3220.573  1.84824E+16
   3220.604  1.85641E+16
   3220.635  1.85544E+16
   3220.666  1.83404E+16
   3220.682  1.79837E+16
   3220.691  1.77530E+16
   3220.697  1.76482E+16
   3220.702  1.75667E+16
   3220.710  1.75417E+16
   3220.714  1.75682E+16
   3220.722  1.76478E+16
   3220.734  1.77823E+16
   3220.754  1.81148E+16
   3220.774  1.84363E+16
   3220.814  1.87157E+16
   3220.854  1.88294E+16
   3220.894  1.88878E+16
   3220.934  1.89223E+16
   3221.014  1.89598E+16
   3221.094  1.89784E+16
   3221.174  1.89880E+16
   3221.270  1.89903E+16
   3221.302  1.89861E+16
   3221.334  1.89703E+16
   3221.367  1.88832E+16
   3221.399  1.86868E+16
   3221.431  1.88840E+16
   3221.464  1.89719E+16
   3221.496  1.89883E+16
   3221.528  1.89933E+16
   3221.593  1.89936E+16
   3221.657  1.89832E+16
   3221.679  1.89731E+16
   3221.700  1.89522E+16
   3221.722  1.88972E+16
   3221.743  1.86996E+16
   3221.765  1.84726E+16
   3221.786  1.86916E+16
   3221.808  1.88795E+16
   3221.829  1.89197E+16
   3221.841  1.89212E+16
   3221.851  1.89189E+16
   3221.861  1.89188E+16
   3221.882  1.89392E+16
   3221.923  1.89707E+16
   3222.005  1.89857E+16
   3222.087  1.89869E+16
   3222.188  1.89826E+16
   3222.251  1.89775E+16
   3222.313  1.89634E+16
   3222.438  1.89532E+16
   3222.562  1.89196E+16
   3222.624  1.88919E+16
   3222.687  1.88507E+16
   3222.749  1.87853E+16
   3222.780  1.87374E+16
   3222.811  1.86726E+16
   3222.842  1.85829E+16
   3222.873  1.84546E+16
   3222.905  1.82557E+16
   3222.936  1.79536E+16
   3222.967  1.74915E+16
   3222.998  1.70105E+16
   3223.029  1.74891E+16
   3223.060  1.79433E+16
   3223.091  1.82458E+16
   3223.122  1.84402E+16
   3223.153  1.85668E+16
   3223.184  1.86534E+16
   3223.215  1.87149E+16
   3223.246  1.87595E+16
   3223.308  1.88165E+16
   3223.370  1.88461E+16
   3223.432  1.88567E+16
   3223.494  1.88485E+16
   3223.556  1.88112E+16
   3223.587  1.87711E+16
   3223.618  1.87015E+16
   3223.649  1.85699E+16
   3223.680  1.82760E+16
   3223.711  1.74637E+16
   3223.712  1.74038E+16
   3223.742  1.41866E+16
   3223.772  1.06396E+16
   3223.782  1.11463E+16
   3223.802  1.41103E+16
   3223.822  1.65584E+16
   3223.831  1.69999E+16
   3223.833  1.70774E+16
   3223.842  1.73146E+16
   3223.851  1.74880E+16
   3223.871  1.79120E+16
   3223.891  1.82781E+16
   3223.911  1.84789E+16
   3223.931  1.85971E+16
   3223.951  1.86711E+16
   3223.971  1.87183E+16
   3224.011  1.87623E+16
   3224.051  1.87525E+16
   3224.078  1.86981E+16
   3224.080  1.86895E+16
   3224.091  1.86462E+16
   3224.105  1.85877E+16
   3224.130  1.85813E+16
   3224.155  1.86990E+16
   3224.180  1.87657E+16
   3224.205  1.87775E+16
   3224.229  1.87596E+16
   3224.254  1.87083E+16
   3224.279  1.85995E+16
   3224.304  1.83546E+16
   3224.313  1.82131E+16
   3224.325  1.80186E+16
   3224.329  1.79891E+16
   3224.333  1.79715E+16
   3224.353  1.82206E+16
   3224.373  1.85099E+16
   3224.393  1.86592E+16
   3224.413  1.87465E+16
   3224.433  1.88013E+16
   3224.473  1.88624E+16
   3224.513  1.88930E+16
   3224.593  1.89196E+16
   3224.659  1.89272E+16
   3224.673  1.89279E+16
   3224.753  1.89271E+16
   3224.786  1.89245E+16
   3224.850  1.89147E+16
   3224.913  1.88944E+16
   3224.977  1.88493E+16
   3225.009  1.88036E+16
   3225.041  1.87204E+16
   3225.073  1.85368E+16
   3225.104  1.79869E+16
   3225.136  1.57477E+16
   3225.148  1.40873E+16
   3225.168  1.23877E+16
   3225.188  1.40854E+16
   3225.208  1.66798E+16
   3225.228  1.78645E+16
   3225.248  1.83409E+16
   3225.268  1.85537E+16
   3225.288  1.86639E+16
   3225.308  1.87263E+16
   3225.328  1.87625E+16
   3225.368  1.87889E+16
   3225.408  1.87667E+16
   3225.420  1.87473E+16
   3225.448  1.86578E+16
   3225.476  1.85384E+16
   3225.487  1.85738E+16
   3225.501  1.86495E+16
   3225.504  1.86670E+16
   3225.507  1.86834E+16
   3225.527  1.87565E+16
   3225.567  1.88264E+16
   3225.574  1.88338E+16
   3225.607  1.88554E+16
   3225.640  1.88630E+16
   3225.673  1.88539E+16
   3225.675  1.88523E+16
   3225.705  1.87705E+16
   3225.736  1.85596E+16
   3225.745  1.85842E+16
   3225.767  1.87142E+16
   3225.789  1.87386E+16
   3225.811  1.88069E+16
   3225.833  1.88567E+16
   3225.856  1.88720E+16
   3225.878  1.88771E+16
   3225.922  1.88780E+16
   3226.011  1.88660E+16
   3226.093  1.88423E+16
   3226.100  1.88394E+16
   3226.141  1.88174E+16
   3226.165  1.87978E+16
   3226.189  1.87676E+16
   3226.213  1.87117E+16
   3226.237  1.85738E+16
   3226.261  1.80683E+16
   3226.265  1.79478E+16
   3226.285  1.75089E+16
   3226.305  1.79108E+16
   3226.325  1.83896E+16
   3226.345  1.84879E+16
   3226.365  1.83701E+16
   3226.385  1.82128E+16
   3226.406  1.83611E+16
   3226.426  1.85105E+16
   3226.466  1.85286E+16
   3226.506  1.84485E+16
   3226.525  1.83871E+16
   3226.546  1.82973E+16
   3226.567  1.81833E+16
   3226.588  1.80551E+16
   3226.608  1.78833E+16
   3226.629  1.76735E+16
   3226.639  1.75523E+16
   3226.641  1.75259E+16
   3226.650  1.73924E+16
   3226.659  1.72354E+16
   3226.679  1.68046E+16
   3226.699  1.62847E+16
   3226.719  1.59181E+16
   3226.739  1.62829E+16
   3226.759  1.68013E+16
   3226.779  1.72300E+16
   3226.799  1.75442E+16
   3226.819  1.77733E+16
   3226.839  1.79587E+16
   3226.859  1.81106E+16
   3226.899  1.83180E+16
   3226.939  1.84483E+16
   3226.979  1.85330E+16
   3227.019  1.85891E+16
   3227.099  1.86448E+16
   3227.139  1.86469E+16
   3227.179  1.86204E+16
   3227.219  1.85137E+16
   3227.229  1.84559E+16
   3227.260  1.79475E+16
   3227.279  1.69030E+16
   3227.281  1.67980E+16
   3227.290  1.63044E+16
   3227.299  1.61009E+16
   3227.319  1.69562E+16
   3227.339  1.79935E+16
   3227.359  1.83682E+16
   3227.368  1.84462E+16
   3227.370  1.84629E+16
   3227.379  1.85106E+16
   3227.388  1.85458E+16
   3227.408  1.86024E+16
   3227.448  1.86546E+16
   3227.488  1.86692E+16
   3227.516  1.86700E+16
   3227.528  1.86688E+16
   3227.562  1.86605E+16
   3227.585  1.86506E+16
