Default Dataset,
64.60000000000038,0.8112899401159869
64.80000000000038,0.8260654417855242
65.00000000000037,0.8383724185684993
65.20000000000037,0.8488562383733136
65.40000000000039,0.8583224653693659
65.60000000000038,0.8675455466132772
65.80000000000038,0.8770873499557785
66.0000000000004,0.8874208699170417
66.2000000000004,0.8990012431200205
66.40000000000039,0.9114071621791366
66.6000000000004,0.9229519171578396
66.80000000000038,0.9318501429669271
67.00000000000041,0.9368070775611022
67.2000000000004,0.9392198000025964
67.4000000000004,0.9414038230662549
67.60000000000043,0.9456218561599852
67.80000000000041,0.9523859868493221
68.00000000000041,0.9601098190626565
68.20000000000041,0.9670830794383022
68.40000000000043,0.9719390851202241
68.60000000000045,0.9748335315089617
68.80000000000042,0.9763436129491929
69.00000000000044,0.9770367324357985
69.20000000000044,0.9772560496938141
69.40000000000045,0.9771212035743981
69.60000000000043,0.9767421692208872
69.80000000000045,0.976188815036117
70.00000000000045,0.9753872178897744
70.20000000000044,0.9742312423423563
70.40000000000045,0.9726278652154743
70.60000000000045,0.9707039210160867
70.80000000000047,0.9687684716386163
71.00000000000045,0.967136229548989
71.20000000000044,0.9662841019691119
71.40000000000047,0.967160952356257
71.60000000000046,0.9708010125403357
71.80000000000048,0.9780685276531814
72.0000000000005,0.9876675036685515
72.20000000000047,0.9968155096944441
72.40000000000047,1.0027055100890607
72.60000000000049,1.0038753035355223
72.80000000000048,1.0020569879979029
73.0000000000005,0.9994465949053818
73.20000000000049,0.9980823362328702
73.40000000000049,0.998445591524358
73.6000000000005,1.0001312275661594
73.8000000000005,1.0027223642525755
74.00000000000048,1.005621711051491
74.20000000000051,1.0078800476252467
74.40000000000052,1.0085075025568626
74.60000000000049,1.0067253420826863
74.80000000000051,1.003399573359854
75.00000000000051,1.0001677114722023
75.20000000000051,0.9986572896255896
75.40000000000052,0.9995342432314087
75.60000000000052,1.0019158047139143
75.80000000000055,1.0047789390473632
76.00000000000054,1.0071775437435417
76.20000000000053,1.0086444685624696
76.40000000000055,1.0088965738111049
76.60000000000053,1.0076616533710534
76.80000000000055,1.0051040062079353
77.00000000000055,1.0019706630837582
77.20000000000054,0.9990492197058941
77.40000000000056,0.9970056387838304
77.60000000000053,0.9958960336670227
77.80000000000055,0.9955857895647469
78.00000000000055,0.9959383710923668
78.20000000000056,0.9967654022178412
78.40000000000056,0.9978209992257425
78.60000000000056,0.9988562855749797
78.80000000000057,0.9996244552394193
79.00000000000058,0.9998870953527321
79.20000000000059,0.9994079194851089
79.40000000000057,0.9979749480899484
79.60000000000059,0.995861861358973
79.8000000000006,0.9937904158398706
80.00000000000057,0.9924990640559971
80.20000000000059,0.9923964364016872
80.40000000000059,0.9928084787226252
80.60000000000059,0.9928393147715577
80.80000000000062,0.9916626621553337
81.00000000000061,0.9894874719961356
81.2000000000006,0.9873165135219869
81.40000000000062,0.9861719687021584
81.6000000000006,0.9866039104346607
81.80000000000062,0.987901779589505
82.00000000000063,0.9891468650144325
82.20000000000061,0.989462838447029
82.40000000000062,0.988456480159388
82.60000000000063,0.9860417580763562
82.80000000000064,0.9821395310018797
83.00000000000064,0.9770512776418558
83.20000000000063,0.9719102585540846
83.40000000000065,0.9679596269146182
83.60000000000063,0.9663035606330809
83.80000000000062,0.9668068013567799
84.00000000000065,0.9686830408449257
84.20000000000064,0.9711417694370457
84.40000000000065,0.9735391939490687
84.60000000000066,0.9754954617242589
84.80000000000065,0.9766583057769478
85.00000000000067,0.9767818956598151
85.20000000000066,0.9763742020420402
85.40000000000066,0.9762686188736578
85.60000000000068,0.9772857062798247
85.8000000000007,0.9794851865359604
86.00000000000068,0.9817946446817509
86.20000000000067,0.9830495884888395
86.40000000000069,0.9823975287652082
86.6000000000007,0.9807584791853947
86.80000000000067,0.979677568152625
87.00000000000065,0.9806647542525163
87.2000000000007,0.9839818440497846
87.40000000000072,0.9883492606482305
87.60000000000068,0.9923920852825041
87.80000000000067,0.9949796467882136
88.00000000000068,0.996101097913556
88.20000000000073,0.996066326692349
88.40000000000072,0.9951907501422004
88.6000000000007,0.993922569963658
88.8000000000007,0.9928463249742698
89.00000000000074,0.9925527634502163
89.2000000000007,0.993373745407955
89.40000000000069,0.9946808928652902
89.6000000000007,0.9956232461773937
89.80000000000075,0.9953905384738742
90.00000000000071,0.9938879173124452
90.20000000000073,0.9916313958994366
90.40000000000074,0.9891565391964365
90.60000000000076,0.9868981415962299
90.80000000000072,0.984987870226751
91.00000000000074,0.9835006271693489
91.20000000000076,0.9824922663887716
91.40000000000077,0.9817659969608693
91.60000000000076,0.9809458725428065
91.80000000000075,0.9796528444042777
92.00000000000074,0.977746506984523
92.20000000000078,0.9756718528901356
92.40000000000077,0.9739619985192645
92.60000000000076,0.9731233451515626
92.80000000000078,0.9733881614181177
93.0000000000008,0.9748277463956725
93.20000000000081,0.977509395691751
93.40000000000074,0.9812307759754079
93.60000000000076,0.9852468709042603
93.80000000000081,0.9887475736576874
94.0000000000008,0.9910186342286091
94.20000000000078,0.992120699114079
94.4000000000008,0.9924895485619487
94.60000000000079,0.9925602516476396
94.80000000000081,0.9925374510323156
95.00000000000077,0.9922431775724485
95.20000000000081,0.9914633837379737
95.40000000000083,0.9900562122144239
95.60000000000079,0.9883454416584854
95.80000000000081,0.986839658756395
96.00000000000082,0.9860383917304417
96.20000000000084,0.9860185286858141
96.4000000000008,0.9862755684956444
96.60000000000082,0.986262719422323
96.80000000000081,0.9856812098711304
97.00000000000082,0.985519397658743
97.20000000000084,0.98718189197672
97.4000000000008,0.9920084798620105
97.60000000000085,0.9994122754243494
97.80000000000084,1.0066047153600544
98.00000000000085,1.0106768962847603
98.20000000000084,1.0095592552747146
98.40000000000086,1.0047025756749075
98.60000000000088,0.99848043223409
98.80000000000086,0.9932087241700219
99.00000000000085,0.9899907978886363
99.20000000000087,0.98877762195597
99.40000000000089,0.9894745066706806
99.60000000000085,0.9918156259945153
99.80000000000086,0.9949541153307909
100.00000000000088,0.9979199134162635
100.20000000000087,0.9998000034875614
100.40000000000089,1.0005692127279286
100.60000000000088,1.0009038052945198
100.80000000000086,1.001498872975395
101.00000000000091,1.0028446525848012
101.20000000000087,1.0048661297873762
101.40000000000089,1.0073916247302168
101.6000000000009,1.0102222566352037
101.80000000000089,1.0128360400280039
102.00000000000091,1.014499213890117
102.20000000000087,1.014477008046056
102.40000000000092,1.0126308063711023
102.6000000000009,1.0101669022484743
102.80000000000092,1.008475881930916
103.00000000000091,1.0087806666821242
103.20000000000093,1.0107504567559258
103.40000000000092,1.0132125853739815
103.6000000000009,1.0149917069154593
103.80000000000092,1.015493331486793
104.00000000000094,1.015200747869091
104.20000000000095,1.0147143282148738
104.40000000000094,1.0145562219289037
104.60000000000093,1.0146741229361829
104.80000000000092,1.0147596775562389
105.00000000000097,1.0145094125800123
105.20000000000095,1.01397319795881
105.40000000000094,1.0137428344834547
105.60000000000093,1.014456074903897
105.80000000000098,1.016532715672318
106.00000000000097,1.0191102988331406
106.20000000000095,1.0208590045850212
106.40000000000097,1.020480304890286
106.60000000000099,1.0178623725737277
106.80000000000095,1.0144032339751297
107.00000000000094,1.011598693513493
107.20000000000098,1.0105942742584246
107.400000000001,1.010873614794291
107.60000000000099,1.0114279984297851
107.80000000000095,1.0112801563834601
108.000000000001,1.0102565942807877
108.20000000000098,1.0090339183377275
108.40000000000097,1.0083295329429602
108.60000000000096,1.0086503883859301
108.800000000001,1.0096958257606812
109.00000000000102,1.0109714908913234
109.20000000000098,1.0120063063798745
109.40000000000097,1.012758659627186
109.60000000000102,1.0135646983209694
109.80000000000103,1.0147733271034385
110.000000000001,1.0164680871993814
110.20000000000098,1.0179071987679178
110.400000000001,1.0181888952243467
110.60000000000105,1.0165041629681175
110.80000000000103,1.013328796343795
111.000000000001,1.0100774469640452
111.20000000000101,1.0081848335758672
111.40000000000106,1.0085313829727887
111.60000000000102,1.0105930711225146
111.800000000001,1.013626789894782
112.00000000000105,1.016889541592399
112.20000000000107,1.0196395078263183
112.40000000000106,1.0211355842115386
112.60000000000102,1.0206408357257637
112.80000000000106,1.0180679875566399
113.00000000000105,1.0146790789670677
113.20000000000107,1.0119041418025385
113.40000000000106,1.0110035655518643
113.60000000000105,1.011814145917942
113.80000000000109,1.0134615228307113
114.00000000000108,1.0150690745977784
114.20000000000104,1.015998922526539
114.40000000000106,1.0160219358260965
114.60000000000107,1.0149490918850044
114.80000000000106,1.0127226138779803
115.00000000000105,1.0101619938454232
115.2000000000011,1.0084463575985523
115.40000000000109,1.008735143789115
115.6000000000011,1.0111966622950237
115.80000000000106,1.0145942312426097
116.00000000000108,1.0175844469972515
116.20000000000113,1.0190556014272687
116.40000000000109,1.0191406933113096
116.6000000000011,1.0183889004998234
116.80000000000109,1.0173428137071352
117.00000000000114,1.0163284718007024
117.2000000000011,1.0154169896346565
117.40000000000111,1.0146648615383909
117.6000000000011,1.0141407104136073
117.80000000000115,1.0139657931461616
118.00000000000114,1.014275641021143
118.20000000000113,1.0151897303486013
118.40000000000114,1.0164720279367614
118.60000000000116,1.017538472088117
118.80000000000109,1.017790456446901
119.00000000000111,1.0168254158508976
119.20000000000113,1.0149292767843447
119.40000000000117,1.0125390266175402
119.60000000000116,1.01009926698399
119.80000000000115,1.0081786916752007
120.00000000000117,1.0074469995039632
120.20000000000118,1.0085762225182107
120.40000000000114,1.0116799335447366
120.60000000000113,1.015279113192629
120.80000000000118,1.0176127095789782
121.00000000000117,1.0170829631286198
121.20000000000115,1.0141145533741065
121.40000000000117,1.0104984453554346
121.60000000000119,1.008048398490041
121.8000000000012,1.0078229007693487
122.00000000000117,1.0091212129532676
122.20000000000118,1.0109926334556485
122.40000000000117,1.012555816389297
122.60000000000122,1.0135975013558858
122.8000000000012,1.0142777873857662
123.0000000000012,1.0147612123557208
123.20000000000121,1.0152536716846494
123.4000000000012,1.0160402208891122
123.60000000000119,1.017414850320788
123.8000000000012,1.0195744689863762
124.00000000000122,1.0219764879889452
124.20000000000124,1.023738062025826
124.40000000000123,1.0239852287240512
124.60000000000119,1.022520738009315
124.8000000000012,1.0202172121098614
125.00000000000122,1.018041800378671
125.20000000000124,1.0167834622359335
125.40000000000123,1.0161453837079153
125.60000000000124,1.015421815047917
125.80000000000126,1.0139234546168499
126.00000000000125,1.011643230842537
126.20000000000124,1.0094684025215857
126.40000000000126,1.0083468187740066
126.60000000000124,1.0089896025281946
126.80000000000123,1.0109455520573944
127.00000000000125,1.0134073124440335
127.20000000000127,1.015581233079999
127.40000000000128,1.0170458484056686
127.6000000000013,1.017785173875468
127.80000000000123,1.0178036963484893
128.00000000000128,1.0172377115924196
128.20000000000127,1.0167468527120267
128.40000000000126,1.0171206197671234
128.60000000000122,1.0190814910818653
128.80000000000123,1.0220529904847049
129.00000000000122,1.0242816567408186
129.2000000000012,1.023971741388915
129.4000000000012,1.0201689983440863
129.6000000000012,1.0146255615904796
129.80000000000118,1.0096365727548249
130.00000000000114,1.0073561118368957
130.20000000000115,1.007896209358765
130.40000000000114,1.0098313096726226
130.60000000000113,1.0116991476525565
130.8000000000011,1.0124906965107068
131.0000000000011,1.0123833280495556
131.20000000000107,1.011746150910811
131.40000000000106,1.0109283221810628
131.60000000000105,1.0100571575258317
131.80000000000106,1.009121501397665
132.00000000000102,1.008108341244313
132.200000000001,1.0070492331160728
132.400000000001,1.0060712689410056
132.600000000001,1.00531388330517
132.800000000001,1.0049004735527105
133.00000000000097,1.0048146832800455
133.20000000000095,1.004968125500461
133.40000000000094,1.005272993696326
133.60000000000093,1.0057447871508958
133.80000000000092,1.0065813939968606
134.00000000000094,1.007999317411754
134.20000000000093,1.0101236761939896
134.4000000000009,1.0124464502637331
134.6000000000009,1.0141915730169881
134.8000000000009,1.0145924387311518
135.00000000000085,1.013418302156153
135.20000000000087,1.0112212637733353
135.40000000000083,1.0086154795061693
135.60000000000082,1.0061595100447616
135.8000000000008,1.0041027028240803
136.00000000000082,1.0025875277972802
136.20000000000078,1.0017509986620423
136.40000000000083,1.0015508988420732
136.60000000000076,1.0017276519859073
136.80000000000075,1.0020086127360475
137.0000000000008,1.0021670416101156
137.20000000000073,1.0021823332993294
137.40000000000074,1.002091716936825
137.60000000000073,1.001934191951006
137.80000000000072,1.001790025018531
138.00000000000068,1.0017810965244083
138.20000000000073,1.0020311223873326
138.4000000000007,1.002627115249739
138.60000000000065,1.0035227399704685
138.80000000000067,1.0046413871674758
139.00000000000065,1.0059004749346427
139.2000000000006,1.0071154156943722
139.40000000000066,1.0080160857245783
139.6000000000006,1.0083298103831915
139.80000000000058,1.0079018624238025
140.00000000000057,1.0069252008340894
140.20000000000059,1.0056565345674529
140.40000000000055,1.0043285352250242
140.60000000000056,1.0028632723895334
140.80000000000055,1.000966560498697
141.00000000000054,0.9983408978505139
141.2000000000005,0.9950172996327906
141.4000000000005,0.9918169678038038
141.60000000000045,0.9896774923220996
141.80000000000047,0.9894382177750894
142.00000000000045,0.9909543270602171
142.20000000000044,0.9935138076237902
142.40000000000043,0.9963980018201304
142.60000000000045,0.9989117423844583
142.80000000000044,1.0004062484187046
143.0000000000004,1.0002381767985697
143.20000000000044,0.9979308802418455
143.4000000000004,0.9943251563000101
143.60000000000036,0.9908874659567707
143.80000000000038,0.9890721624337643
144.0000000000004,0.9892371023499537
144.20000000000033,0.9899530004874448
144.40000000000038,0.9896261277259331
144.6000000000003,0.9869858679506369
144.8000000000003,0.9828011971653142
145.0000000000003,0.9786347357191885
145.2000000000003,0.9760306067388831
145.40000000000026,0.9756710178440009
145.60000000000028,0.9770739663661544
145.80000000000024,0.9796749945890226
146.00000000000023,0.9828363190827861
146.20000000000022,0.9855475294735165
146.4000000000002,0.9866801396864214
146.60000000000022,0.9851705146903921
146.80000000000018,0.9818098886438109
147.0000000000002,0.9794711502420431
147.2000000000002,0.9811376327987107
147.40000000000012,0.988590086563189
147.60000000000016,0.9986690026398212
147.80000000000013,1.0069464530864636
148.00000000000014,1.0091900514949124
148.20000000000013,1.0051523774964455
148.40000000000012,0.9983054747557926
148.60000000000008,0.992263557701939
148.8000000000001,0.9896644284125649
149.00000000000009,0.98989819491823
149.20000000000002,0.9916805832299501
149.40000000000003,0.9937590263132395
149.60000000000002,0.9953609888154604
149.8,0.9960863508190059
150,0.9955452868534452
150.20000000000002,0.9936879966851525
150.4,0.9913843277762394
150.6,0.9896580785349854
150.79999999999998,0.9894340543701483
150.99999999999994,0.9904904051215808
151.19999999999996,0.9918674630206393
151.39999999999995,0.9925955225029025
151.59999999999994,0.9921482730784204
151.7999999999999,0.9909804842166409
151.99999999999994,0.9896784113813027
152.1999999999999,0.9887885442944425
152.3999999999999,0.9884973873099651
152.59999999999988,0.9888000395596497
152.79999999999987,0.989687941540647
152.99999999999986,0.9909697222577513
153.19999999999987,0.9921211380587479
153.39999999999984,0.9925826235095261
153.59999999999977,0.9919214635100194
153.79999999999984,0.9906161275051591
153.99999999999977,0.989543404587754
154.19999999999976,0.9895718050483904
154.39999999999978,0.9910169364838601
154.59999999999974,0.9933618953465235
154.79999999999973,0.9960209517723009
154.99999999999974,0.9984549133973362
155.1999999999997,1.0003926023055632
155.3999999999997,1.0016585895829635
155.59999999999974,1.0020873759231044
155.7999999999997,1.0018634379454765
155.99999999999966,1.0016085161215917
156.19999999999965,1.0019718902608465
156.39999999999966,1.003346135167974
156.59999999999962,1.0049310366919166
156.79999999999964,1.005580196207662
156.9999999999996,1.0042006653761888
157.1999999999996,1.0010180939396869
157.3999999999996,0.9976277875125807
157.59999999999957,0.995688750757136
157.79999999999959,0.9963195167312859
157.99999999999955,0.9986071219140197
158.19999999999956,1.0011613824070338
158.3999999999995,1.0026393375255624
158.5999999999995,1.002543982181889
158.79999999999953,1.001109084484499
158.9999999999995,0.9985924573260232
159.19999999999948,0.9952737835521296
159.3999999999995,0.9914993958023717
159.59999999999948,0.9876282778495751
159.79999999999944,0.9840286315725391
159.99999999999946,0.9811930068495257
160.19999999999945,0.9797031736350016
160.39999999999944,0.9801414970658676
160.59999999999943,0.9825960324552669
160.79999999999936,0.9859268469784579
160.99999999999937,0.9888065538351272
161.1999999999994,0.9900593463003763
161.39999999999938,0.9900891975035999
161.59999999999934,0.9902389021685936
161.79999999999936,0.9918571968439581
161.99999999999935,0.9953573319767076
162.19999999999933,0.9992464528381301
162.39999999999935,1.0017997125090752
162.5999999999993,1.0015246005700729
162.79999999999927,0.9988343683063112
162.9999999999993,0.9950762769230543
163.19999999999925,0.9915962295633601
163.39999999999927,0.9891541026280866
163.59999999999923,0.9875249934518233
163.79999999999924,0.9863896772490035
163.99999999999923,0.9854975117678261
164.19999999999916,0.9850464183229238
164.39999999999918,0.9854146211922927
164.5999999999992,0.9869671261475098
164.79999999999916,0.9894433931026055
164.99999999999918,0.9917122103900254
165.19999999999914,0.9925779466346167
165.39999999999912,0.9912039713082028
165.59999999999914,0.9886420641206896
165.79999999999913,0.9865627334250405
165.9999999999991,0.9865887483599223
166.1999999999991,0.9888842170593506
166.3999999999991,0.9919269093989446
166.59999999999903,0.9941006617557094
166.7999999999991,0.9942585833222115
166.99999999999903,0.9932484161693471
167.199999999999,0.9924477629983156
167.39999999999904,0.9931815954624172
167.59999999999903,0.9956458142846991
167.799999999999,0.9989507722682789
167.999999999999,1.0021629125775993
168.19999999999897,1.0045002423321707
168.39999999999895,1.0057022009063044
168.599999999999,1.0056202763412125
168.79999999999893,1.0041468290827076
168.99999999999892,1.0018218558108876
169.19999999999894,0.9997030184679716
169.3999999999989,0.9988617157591778
169.5999999999989,0.999790211684619
169.79999999999885,1.001362071309019
169.9999999999989,1.0021702289489154
170.19999999999888,1.0009383524365987
170.39999999999884,0.9979685023108197
170.59999999999886,0.9946095991308219
170.79999999999882,0.9922272436318371
170.9999999999988,0.9916913434402955
171.1999999999988,0.9927394856987964
171.39999999999878,0.994951876195496
171.59999999999877,0.9978972160594615
171.79999999999876,1.0010359731281862
171.99999999999875,1.003769256029892
172.1999999999987,1.0054996201582074
172.39999999999878,1.0058507684751872
172.59999999999872,1.0048617524091363
172.79999999999868,1.0026174266295684
172.99999999999872,0.9992559716210007
173.1999999999987,0.9953128103769675
173.39999999999867,0.99150264391391
173.59999999999872,0.9885353314296165
173.79999999999865,0.9867766723573795
173.99999999999864,0.9860584787879662
174.19999999999865,0.9861665471256617
174.39999999999864,0.9868757633717778
174.5999999999986,0.9878959405097716
174.79999999999862,0.9889128669188861
174.9999999999986,0.989620202888958
175.19999999999857,0.9900129147303439
175.39999999999856,0.9904738263521257
175.59999999999854,0.9914113288412182
175.79999999999853,0.9930583890692906
175.99999999999852,0.9948044540659322
176.19999999999857,0.9957857487851737
